Fecha,Anio,Mes,Linea,Afluencia
23/12/2010,2010,12,Linea 1,277089
24/12/2010,2010,12,Linea 1,171400
25/12/2010,2010,12,Linea 1,56997
29/12/2010,2010,12,Linea 1,228508
31/12/2010,2010,12,Linea 1,151652
07/01/2011,2011,1,Linea 1,296741
08/01/2011,2011,1,Linea 1,174663
09/01/2011,2011,1,Linea 1,97854
10/01/2011,2011,1,Linea 1,326744
22/01/2011,2011,1,Linea 1,203994
23/01/2011,2011,1,Linea 1,104426
25/01/2011,2011,1,Linea 1,350553
26/01/2011,2011,1,Linea 1,352837
29/01/2011,2011,1,Linea 1,200022
30/01/2011,2011,1,Linea 1,115429
05/02/2011,2011,2,Linea 1,206308
17/02/2011,2011,2,Linea 1,370475
21/02/2011,2011,2,Linea 1,357608
22/02/2011,2011,2,Linea 1,376269
23/02/2011,2011,2,Linea 1,380838
01/03/2011,2011,3,Linea 1,377668
09/03/2011,2011,3,Linea 1,375403
13/03/2011,2011,3,Linea 1,111291
16/03/2011,2011,3,Linea 1,380890
17/03/2011,2011,3,Linea 1,377812
18/03/2011,2011,3,Linea 1,383570
21/03/2011,2011,3,Linea 1,122451
23/03/2011,2011,3,Linea 1,373036
13/04/2011,2011,4,Linea 1,375009
14/04/2011,2011,4,Linea 1,377893
16/04/2011,2011,4,Linea 1,209578
20/04/2011,2011,4,Linea 1,291824
21/04/2011,2011,4,Linea 1,132776
26/04/2011,2011,4,Linea 1,339599
29/04/2011,2011,4,Linea 1,366699
01/05/2011,2011,5,Linea 1,113137
03/05/2011,2011,5,Linea 1,372369
06/05/2011,2011,5,Linea 1,382154
08/05/2011,2011,5,Linea 1,113537
09/05/2011,2011,5,Linea 1,355622
10/05/2011,2011,5,Linea 1,277229
13/05/2011,2011,5,Linea 1,394491
14/05/2011,2011,5,Linea 1,220976
16/05/2011,2011,5,Linea 1,361681
17/05/2011,2011,5,Linea 1,366022
18/05/2011,2011,5,Linea 1,374785
19/05/2011,2011,5,Linea 1,370407
23/05/2011,2011,5,Linea 1,354026
24/05/2011,2011,5,Linea 1,366651
25/05/2011,2011,5,Linea 1,369252
29/05/2011,2011,5,Linea 1,116698
30/05/2011,2011,5,Linea 1,358627
02/06/2011,2011,6,Linea 1,372900
03/06/2011,2011,6,Linea 1,396038
04/06/2011,2011,6,Linea 1,221754
05/06/2011,2011,6,Linea 1,118323
08/06/2011,2011,6,Linea 1,372653
13/06/2011,2011,6,Linea 1,352759
17/06/2011,2011,6,Linea 1,393168
18/06/2011,2011,6,Linea 1,212638
19/06/2011,2011,6,Linea 1,110442
20/06/2011,2011,6,Linea 1,352588
22/06/2011,2011,6,Linea 1,365474
03/07/2011,2011,7,Linea 1,106558
09/07/2011,2011,7,Linea 1,200306
10/07/2011,2011,7,Linea 1,109403
16/07/2011,2011,7,Linea 1,207037
17/07/2011,2011,7,Linea 1,122437
19/07/2011,2011,7,Linea 1,354695
20/07/2011,2011,7,Linea 1,357257
21/07/2011,2011,7,Linea 1,355811
23/07/2011,2011,7,Linea 1,205268
26/07/2011,2011,7,Linea 1,354579
27/07/2011,2011,7,Linea 1,361973
29/07/2011,2011,7,Linea 1,378084
30/07/2011,2011,7,Linea 1,225705
04/08/2011,2011,8,Linea 1,375337
09/08/2011,2011,8,Linea 1,377801
13/08/2011,2011,8,Linea 1,224824
15/08/2011,2011,8,Linea 1,376283
16/08/2011,2011,8,Linea 1,387279
21/08/2011,2011,8,Linea 1,112226
28/08/2011,2011,8,Linea 1,104927
31/08/2011,2011,8,Linea 1,397287
05/09/2011,2011,9,Linea 1,392958
06/09/2011,2011,9,Linea 1,397512
11/09/2011,2011,9,Linea 1,122492
12/09/2011,2011,9,Linea 1,389784
16/09/2011,2011,9,Linea 1,109808
17/09/2011,2011,9,Linea 1,161577
20/09/2011,2011,9,Linea 1,391603
25/09/2011,2011,9,Linea 1,126279
27/09/2011,2011,9,Linea 1,398706
29/09/2011,2011,9,Linea 1,408999
30/09/2011,2011,9,Linea 1,419161
03/10/2011,2011,10,Linea 1,400545
05/10/2011,2011,10,Linea 1,402530
09/10/2011,2011,10,Linea 1,117814
11/10/2011,2011,10,Linea 1,391393
14/10/2011,2011,10,Linea 1,426841
16/10/2011,2011,10,Linea 1,125843
28/10/2011,2011,10,Linea 1,428773
03/11/2011,2011,11,Linea 1,393937
05/11/2011,2011,11,Linea 1,244856
06/11/2011,2011,11,Linea 1,125857
07/11/2011,2011,11,Linea 1,392820
08/11/2011,2011,11,Linea 1,401589
13/11/2011,2011,11,Linea 1,130199
14/11/2011,2011,11,Linea 1,392411
15/11/2011,2011,11,Linea 1,408329
18/11/2011,2011,11,Linea 1,421320
21/11/2011,2011,11,Linea 1,138647
28/11/2011,2011,11,Linea 1,379417
30/11/2011,2011,11,Linea 1,405449
04/12/2011,2011,12,Linea 1,142986
05/12/2011,2011,12,Linea 1,393012
07/12/2011,2011,12,Linea 1,409789
10/12/2011,2011,12,Linea 1,240937
12/12/2011,2011,12,Linea 1,314070
13/12/2011,2011,12,Linea 1,389472
16/12/2011,2011,12,Linea 1,410248
19/12/2011,2011,12,Linea 1,333885
22/12/2011,2011,12,Linea 1,324585
25/12/2011,2011,12,Linea 1,60549
27/12/2011,2011,12,Linea 1,254670
31/12/2011,2011,12,Linea 1,120735
02/01/2012,2012,1,Linea 1,263984
03/01/2012,2012,1,Linea 1,321446
05/01/2012,2012,1,Linea 1,364514
06/01/2012,2012,1,Linea 1,334537
07/01/2012,2012,1,Linea 1,204971
10/01/2012,2012,1,Linea 1,371303
13/01/2012,2012,1,Linea 1,388632
14/01/2012,2012,1,Linea 1,214557
19/01/2012,2012,1,Linea 1,385300
20/01/2012,2012,1,Linea 1,399912
21/01/2012,2012,1,Linea 1,230737
27/01/2012,2012,1,Linea 1,408995
02/02/2012,2012,2,Linea 1,395888
03/02/2012,2012,2,Linea 1,426284
06/02/2012,2012,2,Linea 1,127737
08/02/2012,2012,2,Linea 1,398437
12/02/2012,2012,2,Linea 1,124260
15/02/2012,2012,2,Linea 1,405003
16/02/2012,2012,2,Linea 1,411728
21/02/2012,2012,2,Linea 1,408636
22/02/2012,2012,2,Linea 1,403696
24/02/2012,2012,2,Linea 1,417085
29/02/2012,2012,2,Linea 1,416919
02/03/2012,2012,3,Linea 1,424966
03/03/2012,2012,3,Linea 1,253375
06/03/2012,2012,3,Linea 1,403155
14/03/2012,2012,3,Linea 1,424019
18/03/2012,2012,3,Linea 1,129453
21/03/2012,2012,3,Linea 1,397915
22/03/2012,2012,3,Linea 1,402349
26/03/2012,2012,3,Linea 1,384456
02/04/2012,2012,4,Linea 1,328109
03/04/2012,2012,4,Linea 1,329566
04/04/2012,2012,4,Linea 1,316604
06/04/2012,2012,4,Linea 1,99079
07/04/2012,2012,4,Linea 1,120130
09/04/2012,2012,4,Linea 1,348582
19/04/2012,2012,4,Linea 1,406028
20/04/2012,2012,4,Linea 1,414976
23/04/2012,2012,4,Linea 1,397831
27/04/2012,2012,4,Linea 1,422751
28/04/2012,2012,4,Linea 1,242949
02/05/2012,2012,5,Linea 1,404724
03/05/2012,2012,5,Linea 1,411346
04/05/2012,2012,5,Linea 1,430257
05/05/2012,2012,5,Linea 1,236470
06/05/2012,2012,5,Linea 1,136544
11/05/2012,2012,5,Linea 1,402093
14/05/2012,2012,5,Linea 1,389011
17/05/2012,2012,5,Linea 1,408071
22/05/2012,2012,5,Linea 1,399221
23/05/2012,2012,5,Linea 1,402071
24/05/2012,2012,5,Linea 1,394054
27/05/2012,2012,5,Linea 1,135883
28/05/2012,2012,5,Linea 1,384594
09/06/2012,2012,6,Linea 1,227175
12/06/2012,2012,6,Linea 1,387253
14/06/2012,2012,6,Linea 1,398461
16/06/2012,2012,6,Linea 1,228431
21/06/2012,2012,6,Linea 1,397293
24/06/2012,2012,6,Linea 1,123828
26/06/2012,2012,6,Linea 1,391934
27/06/2012,2012,6,Linea 1,399189
28/06/2012,2012,6,Linea 1,400809
30/06/2012,2012,6,Linea 1,225583
01/07/2012,2012,7,Linea 1,114254
02/07/2012,2012,7,Linea 1,363359
04/07/2012,2012,7,Linea 1,386111
08/07/2012,2012,7,Linea 1,118873
24/07/2012,2012,7,Linea 1,381089
27/07/2012,2012,7,Linea 1,394727
29/07/2012,2012,7,Linea 1,129924
30/07/2012,2012,7,Linea 1,377520
01/08/2012,2012,8,Linea 1,401513
03/08/2012,2012,8,Linea 1,411973
06/08/2012,2012,8,Linea 1,390289
12/08/2012,2012,8,Linea 1,121972
16/08/2012,2012,8,Linea 1,429234
17/08/2012,2012,8,Linea 1,446140
18/08/2012,2012,8,Linea 1,232124
20/08/2012,2012,8,Linea 1,401303
24/08/2012,2012,8,Linea 1,436885
26/08/2012,2012,8,Linea 1,134379
31/08/2012,2012,8,Linea 1,421875
01/09/2012,2012,9,Linea 1,272727
06/09/2012,2012,9,Linea 1,425985
11/09/2012,2012,9,Linea 1,423935
14/09/2012,2012,9,Linea 1,440553
16/09/2012,2012,9,Linea 1,112437
24/09/2012,2012,9,Linea 1,407429
27/09/2012,2012,9,Linea 1,430966
28/09/2012,2012,9,Linea 1,455864
29/09/2012,2012,9,Linea 1,255353
01/10/2012,2012,10,Linea 1,420496
02/10/2012,2012,10,Linea 1,431215
09/10/2012,2012,10,Linea 1,428128
11/10/2012,2012,10,Linea 1,443872
17/10/2012,2012,10,Linea 1,425866
22/10/2012,2012,10,Linea 1,413132
26/10/2012,2012,10,Linea 1,450220
31/10/2012,2012,10,Linea 1,441188
04/11/2012,2012,11,Linea 1,125572
07/11/2012,2012,11,Linea 1,432385
09/11/2012,2012,11,Linea 1,465431
12/11/2012,2012,11,Linea 1,420865
13/11/2012,2012,11,Linea 1,436213
17/11/2012,2012,11,Linea 1,262377
19/11/2012,2012,11,Linea 1,167475
25/11/2012,2012,11,Linea 1,146879
27/11/2012,2012,11,Linea 1,431379
30/11/2012,2012,11,Linea 1,474373
03/12/2012,2012,12,Linea 1,417651
06/12/2012,2012,12,Linea 1,440546
08/12/2012,2012,12,Linea 1,263311
21/12/2012,2012,12,Linea 1,380034
24/12/2012,2012,12,Linea 1,185109
30/12/2012,2012,12,Linea 1,118205
31/12/2012,2012,12,Linea 1,174915
01/01/2013,2013,1,Linea 1,69085
06/01/2013,2013,1,Linea 1,132733
09/01/2013,2013,1,Linea 1,398914
11/01/2013,2013,1,Linea 1,416903
13/01/2013,2013,1,Linea 1,126217
17/01/2013,2013,1,Linea 1,416636
22/01/2013,2013,1,Linea 1,415936
23/01/2013,2013,1,Linea 1,421434
26/01/2013,2013,1,Linea 1,256553
31/01/2013,2013,1,Linea 1,444412
03/02/2013,2013,2,Linea 1,140831
05/02/2013,2013,2,Linea 1,437505
09/02/2013,2013,2,Linea 1,263187
16/02/2013,2013,2,Linea 1,260146
19/02/2013,2013,2,Linea 1,435548
24/02/2013,2013,2,Linea 1,136387
26/02/2013,2013,2,Linea 1,435044
27/02/2013,2013,2,Linea 1,445649
28/02/2013,2013,2,Linea 1,452412
01/03/2013,2013,3,Linea 1,461563
04/03/2013,2013,3,Linea 1,430421
08/03/2013,2013,3,Linea 1,467364
10/03/2013,2013,3,Linea 1,137142
11/03/2013,2013,3,Linea 1,426912
13/03/2013,2013,3,Linea 1,439308
15/03/2013,2013,3,Linea 1,451046
18/03/2013,2013,3,Linea 1,155440
19/03/2013,2013,3,Linea 1,435581
21/03/2013,2013,3,Linea 1,433648
23/03/2013,2013,3,Linea 1,248376
26/03/2013,2013,3,Linea 1,368004
28/03/2013,2013,3,Linea 1,188029
29/03/2013,2013,3,Linea 1,122642
05/04/2013,2013,4,Linea 1,417510
09/04/2013,2013,4,Linea 1,426759
17/04/2013,2013,4,Linea 1,429362
21/04/2013,2013,4,Linea 1,135942
23/04/2013,2013,4,Linea 1,424077
28/04/2013,2013,4,Linea 1,138418
29/04/2013,2013,4,Linea 1,417649
01/05/2013,2013,5,Linea 1,175473
09/05/2013,2013,5,Linea 1,444086
18/05/2013,2013,5,Linea 1,261710
19/05/2013,2013,5,Linea 1,143956
22/05/2013,2013,5,Linea 1,430266
27/05/2013,2013,5,Linea 1,399197
04/06/2013,2013,6,Linea 1,420004
07/06/2013,2013,6,Linea 1,440639
08/06/2013,2013,6,Linea 1,260152
11/06/2013,2013,6,Linea 1,409287
13/06/2013,2013,6,Linea 1,414374
15/06/2013,2013,6,Linea 1,251513
17/06/2013,2013,6,Linea 1,401938
18/06/2013,2013,6,Linea 1,412900
20/06/2013,2013,6,Linea 1,400345
22/06/2013,2013,6,Linea 1,243791
26/06/2013,2013,6,Linea 1,406787
27/06/2013,2013,6,Linea 1,415387
28/06/2013,2013,6,Linea 1,436059
30/06/2013,2013,6,Linea 1,136731
04/07/2013,2013,7,Linea 1,388044
05/07/2013,2013,7,Linea 1,399747
08/07/2013,2013,7,Linea 1,380841
14/07/2013,2013,7,Linea 1,131739
18/07/2013,2013,7,Linea 1,391077
19/07/2013,2013,7,Linea 1,398045
20/07/2013,2013,7,Linea 1,235461
23/07/2013,2013,7,Linea 1,394731
24/07/2013,2013,7,Linea 1,389228
25/07/2013,2013,7,Linea 1,387171
26/07/2013,2013,7,Linea 1,387283
29/07/2013,2013,7,Linea 1,374636
31/07/2013,2013,7,Linea 1,409154
02/08/2013,2013,8,Linea 1,414313
07/08/2013,2013,8,Linea 1,404828
08/08/2013,2013,8,Linea 1,412053
10/08/2013,2013,8,Linea 1,244702
16/08/2013,2013,8,Linea 1,425441
17/08/2013,2013,8,Linea 1,242157
18/08/2013,2013,8,Linea 1,128150
19/08/2013,2013,8,Linea 1,396404
20/08/2013,2013,8,Linea 1,398111
24/08/2013,2013,8,Linea 1,225160
26/08/2013,2013,8,Linea 1,397528
30/08/2013,2013,8,Linea 1,436728
31/08/2013,2013,8,Linea 1,240890
02/09/2013,2013,9,Linea 1,412356
04/09/2013,2013,9,Linea 1,389221
06/09/2013,2013,9,Linea 1,425950
08/09/2013,2013,9,Linea 1,128067
13/09/2013,2013,9,Linea 1,413488
14/09/2013,2013,9,Linea 1,220531
15/09/2013,2013,9,Linea 1,106703
19/09/2013,2013,9,Linea 1,413119
20/09/2013,2013,9,Linea 1,425219
25/09/2013,2013,9,Linea 1,412526
26/09/2013,2013,9,Linea 1,422952
27/09/2013,2013,9,Linea 1,435817
28/09/2013,2013,9,Linea 1,259709
29/09/2013,2013,9,Linea 1,131801
30/09/2013,2013,9,Linea 1,412974
06/10/2013,2013,10,Linea 1,143222
10/10/2013,2013,10,Linea 1,429083
11/10/2013,2013,10,Linea 1,438753
14/10/2013,2013,10,Linea 1,406172
18/10/2013,2013,10,Linea 1,440209
19/10/2013,2013,10,Linea 1,261108
20/10/2013,2013,10,Linea 1,134253
25/10/2013,2013,10,Linea 1,423572
28/10/2013,2013,10,Linea 1,411396
31/10/2013,2013,10,Linea 1,438530
02/11/2013,2013,11,Linea 1,194018
08/11/2013,2013,11,Linea 1,433394
09/11/2013,2013,11,Linea 1,249412
13/11/2013,2013,11,Linea 1,411267
16/11/2013,2013,11,Linea 1,271460
18/11/2013,2013,11,Linea 1,152126
20/11/2013,2013,11,Linea 1,417398
22/11/2013,2013,11,Linea 1,438080
25/11/2013,2013,11,Linea 1,404534
28/11/2013,2013,11,Linea 1,420539
08/12/2013,2013,12,Linea 1,140433
09/12/2013,2013,12,Linea 1,403652
10/12/2013,2013,12,Linea 1,420028
11/12/2013,2013,12,Linea 1,421089
14/12/2013,2013,12,Linea 1,252790
15/12/2013,2013,12,Linea 1,140946
17/12/2013,2013,12,Linea 1,410350
23/12/2013,2013,12,Linea 1,317030
24/12/2013,2013,12,Linea 1,199037
25/12/2013,2013,12,Linea 1,63560
27/12/2013,2013,12,Linea 1,283857
01/01/2014,2014,1,Linea 1,69817
04/01/2014,2014,1,Linea 1,206107
05/01/2014,2014,1,Linea 1,136814
06/01/2014,2014,1,Linea 1,321206
07/01/2014,2014,1,Linea 1,372938
17/01/2014,2014,1,Linea 1,426848
20/01/2014,2014,1,Linea 1,398963
21/01/2014,2014,1,Linea 1,410528
23/01/2014,2014,1,Linea 1,412051
02/02/2014,2014,2,Linea 1,136016
04/02/2014,2014,2,Linea 1,421175
06/02/2014,2014,2,Linea 1,428218
07/02/2014,2014,2,Linea 1,435214
10/02/2014,2014,2,Linea 1,412152
12/02/2014,2014,2,Linea 1,425795
13/02/2014,2014,2,Linea 1,432117
16/02/2014,2014,2,Linea 1,141063
20/02/2014,2014,2,Linea 1,430949
21/02/2014,2014,2,Linea 1,443696
26/02/2014,2014,2,Linea 1,426492
28/02/2014,2014,2,Linea 1,462466
05/03/2014,2014,3,Linea 1,428657
08/03/2014,2014,3,Linea 1,256864
14/03/2014,2014,3,Linea 1,470302
16/03/2014,2014,3,Linea 1,147495
19/03/2014,2014,3,Linea 1,439167
20/03/2014,2014,3,Linea 1,431148
21/03/2014,2014,3,Linea 1,439647
22/03/2014,2014,3,Linea 1,252147
23/03/2014,2014,3,Linea 1,135979
24/03/2014,2014,3,Linea 1,416825
30/03/2014,2014,3,Linea 1,127756
01/04/2014,2014,4,Linea 1,436098
02/04/2014,2014,4,Linea 1,434122
05/04/2014,2014,4,Linea 1,253157
10/04/2014,2014,4,Linea 1,431129
11/04/2014,2014,4,Linea 1,442270
14/04/2014,2014,4,Linea 1,356210
20/04/2014,2014,4,Linea 1,117503
28/04/2014,2014,4,Linea 1,415864
01/05/2014,2014,5,Linea 1,170294
06/05/2014,2014,5,Linea 1,424283
08/05/2014,2014,5,Linea 1,425231
10/05/2014,2014,5,Linea 1,191635
12/05/2014,2014,5,Linea 1,408056
16/05/2014,2014,5,Linea 1,452563
18/05/2014,2014,5,Linea 1,134566
20/05/2014,2014,5,Linea 1,433029
21/05/2014,2014,5,Linea 1,427205
26/05/2014,2014,5,Linea 1,401854
27/05/2014,2014,5,Linea 1,418974
29/05/2014,2014,5,Linea 1,422213
04/06/2014,2014,6,Linea 1,427319
10/06/2014,2014,6,Linea 1,413235
13/06/2014,2014,6,Linea 1,418020
14/06/2014,2014,6,Linea 1,242255
19/06/2014,2014,6,Linea 1,414537
21/06/2014,2014,6,Linea 1,231879
22/06/2014,2014,6,Linea 1,130353
23/06/2014,2014,6,Linea 1,389936
25/06/2014,2014,6,Linea 1,414745
27/06/2014,2014,6,Linea 1,424797
30/06/2014,2014,6,Linea 1,402037
02/07/2014,2014,7,Linea 1,425327
04/07/2014,2014,7,Linea 1,412566
05/07/2014,2014,7,Linea 1,258731
12/07/2014,2014,7,Linea 1,258713
20/07/2014,2014,7,Linea 1,135766
21/07/2014,2014,7,Linea 1,384172
24/07/2014,2014,7,Linea 1,394315
26/07/2014,2014,7,Linea 1,249648
27/07/2014,2014,7,Linea 1,136855
28/07/2014,2014,7,Linea 1,388086
29/07/2014,2014,7,Linea 1,401546
02/08/2014,2014,8,Linea 1,268949
15/08/2014,2014,8,Linea 1,447426
16/08/2014,2014,8,Linea 1,271159
18/08/2014,2014,8,Linea 1,415003
20/08/2014,2014,8,Linea 1,433347
21/08/2014,2014,8,Linea 1,433979
22/08/2014,2014,8,Linea 1,449941
25/08/2014,2014,8,Linea 1,420447
27/08/2014,2014,8,Linea 1,434905
08/09/2014,2014,9,Linea 1,426791
11/09/2014,2014,9,Linea 1,445995
12/09/2014,2014,9,Linea 1,456905
16/09/2014,2014,9,Linea 1,111341
20/09/2014,2014,9,Linea 1,275388
22/09/2014,2014,9,Linea 1,430641
26/09/2014,2014,9,Linea 1,456583
02/10/2014,2014,10,Linea 1,446233
03/10/2014,2014,10,Linea 1,467910
05/10/2014,2014,10,Linea 1,145513
06/10/2014,2014,10,Linea 1,430184
09/10/2014,2014,10,Linea 1,448896
11/10/2014,2014,10,Linea 1,272439
14/10/2014,2014,10,Linea 1,439142
15/10/2014,2014,10,Linea 1,441616
17/10/2014,2014,10,Linea 1,469278
21/10/2014,2014,10,Linea 1,437353
22/10/2014,2014,10,Linea 1,435283
24/10/2014,2014,10,Linea 1,441015
26/10/2014,2014,10,Linea 1,146781
30/10/2014,2014,10,Linea 1,445224
31/10/2014,2014,10,Linea 1,454025
01/11/2014,2014,11,Linea 1,249199
03/11/2014,2014,11,Linea 1,420230
06/11/2014,2014,11,Linea 1,422536
07/11/2014,2014,11,Linea 1,439926
10/11/2014,2014,11,Linea 1,415575
11/11/2014,2014,11,Linea 1,427958
15/11/2014,2014,11,Linea 1,259644
16/11/2014,2014,11,Linea 1,133913
17/11/2014,2014,11,Linea 1,163562
18/11/2014,2014,11,Linea 1,424909
26/11/2014,2014,11,Linea 1,445170
02/12/2014,2014,12,Linea 1,434980
11/12/2014,2014,12,Linea 1,437324
16/12/2014,2014,12,Linea 1,423893
17/12/2014,2014,12,Linea 1,427308
23/12/2014,2014,12,Linea 1,359953
28/12/2014,2014,12,Linea 1,125599
07/01/2015,2015,1,Linea 1,397434
11/01/2015,2015,1,Linea 1,133808
17/01/2015,2015,1,Linea 1,275700
18/01/2015,2015,1,Linea 1,137121
19/01/2015,2015,1,Linea 1,422172
25/01/2015,2015,1,Linea 1,142889
30/01/2015,2015,1,Linea 1,463488
05/02/2015,2015,2,Linea 1,438624
08/02/2015,2015,2,Linea 1,145141
11/02/2015,2015,2,Linea 1,434118
22/02/2015,2015,2,Linea 1,145617
28/02/2015,2015,2,Linea 1,292859
02/03/2015,2015,3,Linea 1,435064
03/03/2015,2015,3,Linea 1,445057
06/03/2015,2015,3,Linea 1,474856
07/03/2015,2015,3,Linea 1,284834
08/03/2015,2015,3,Linea 1,142558
12/03/2015,2015,3,Linea 1,449192
19/03/2015,2015,3,Linea 1,448964
25/03/2015,2015,3,Linea 1,450400
26/03/2015,2015,3,Linea 1,454024
27/03/2015,2015,3,Linea 1,470437
30/03/2015,2015,3,Linea 1,388807
31/03/2015,2015,3,Linea 1,398402
15/04/2015,2015,4,Linea 1,464326
22/04/2015,2015,4,Linea 1,451127
24/04/2015,2015,4,Linea 1,463679
27/04/2015,2015,4,Linea 1,435891
28/04/2015,2015,4,Linea 1,453820
01/05/2015,2015,5,Linea 1,195518
02/05/2015,2015,5,Linea 1,229847
03/05/2015,2015,5,Linea 1,150686
04/05/2015,2015,5,Linea 1,406087
09/05/2015,2015,5,Linea 1,293800
10/05/2015,2015,5,Linea 1,124393
15/05/2015,2015,5,Linea 1,453467
18/05/2015,2015,5,Linea 1,440792
19/05/2015,2015,5,Linea 1,452682
23/05/2015,2015,5,Linea 1,292112
24/05/2015,2015,5,Linea 1,134840
27/05/2015,2015,5,Linea 1,442299
28/05/2015,2015,5,Linea 1,453682
29/05/2015,2015,5,Linea 1,475809
31/05/2015,2015,5,Linea 1,157837
01/06/2015,2015,6,Linea 1,438560
07/06/2015,2015,6,Linea 1,140705
09/06/2015,2015,6,Linea 1,438022
10/06/2015,2015,6,Linea 1,442559
14/06/2015,2015,6,Linea 1,142737
15/06/2015,2015,6,Linea 1,429740
03/07/2015,2015,7,Linea 1,454145
04/07/2015,2015,7,Linea 1,264021
09/07/2015,2015,7,Linea 1,425707
11/07/2015,2015,7,Linea 1,250494
15/07/2015,2015,7,Linea 1,430436
20/07/2015,2015,7,Linea 1,401199
23/07/2015,2015,7,Linea 1,409536
25/07/2015,2015,7,Linea 1,255281
31/07/2015,2015,7,Linea 1,442049
08/08/2015,2015,8,Linea 1,271893
12/08/2015,2015,8,Linea 1,447387
14/08/2015,2015,8,Linea 1,464327
21/08/2015,2015,8,Linea 1,452395
24/08/2015,2015,8,Linea 1,429653
26/08/2015,2015,8,Linea 1,449014
29/08/2015,2015,8,Linea 1,271898
31/08/2015,2015,8,Linea 1,442539
01/09/2015,2015,9,Linea 1,460417
07/09/2015,2015,9,Linea 1,441567
10/09/2015,2015,9,Linea 1,458777
11/09/2015,2015,9,Linea 1,468280
16/09/2015,2015,9,Linea 1,120075
30/09/2015,2015,9,Linea 1,461706
03/10/2015,2015,10,Linea 1,281606
05/10/2015,2015,10,Linea 1,451142
10/10/2015,2015,10,Linea 1,284138
12/10/2015,2015,10,Linea 1,433978
15/10/2015,2015,10,Linea 1,473508
20/10/2015,2015,10,Linea 1,462527
22/10/2015,2015,10,Linea 1,465680
23/10/2015,2015,10,Linea 1,477108
25/10/2015,2015,10,Linea 1,154609
28/10/2015,2015,10,Linea 1,457455
01/11/2015,2015,11,Linea 1,145020
07/11/2015,2015,11,Linea 1,281747
09/11/2015,2015,11,Linea 1,452537
14/11/2015,2015,11,Linea 1,286782
16/11/2015,2015,11,Linea 1,179978
18/11/2015,2015,11,Linea 1,469399
19/11/2015,2015,11,Linea 1,464706
20/11/2015,2015,11,Linea 1,486261
22/11/2015,2015,11,Linea 1,150252
23/11/2015,2015,11,Linea 1,447172
24/11/2015,2015,11,Linea 1,456584
26/11/2015,2015,11,Linea 1,466893
29/11/2015,2015,11,Linea 1,162458
30/11/2015,2015,11,Linea 1,453288
02/12/2015,2015,12,Linea 1,468615
11/12/2015,2015,12,Linea 1,480482
20/12/2015,2015,12,Linea 1,159921
21/12/2015,2015,12,Linea 1,393198
22/12/2015,2015,12,Linea 1,387771
23/12/2015,2015,12,Linea 1,370820
26/12/2015,2015,12,Linea 1,173400
28/12/2015,2015,12,Linea 1,304355
30/12/2015,2015,12,Linea 1,310451
05/01/2016,2016,1,Linea 1,406225
06/01/2016,2016,1,Linea 1,368357
07/01/2016,2016,1,Linea 1,416401
11/01/2016,2016,1,Linea 1,433080
13/01/2016,2016,1,Linea 1,432451
19/01/2016,2016,1,Linea 1,457490
22/01/2016,2016,1,Linea 1,484359
24/01/2016,2016,1,Linea 1,146231
25/01/2016,2016,1,Linea 1,453257
28/01/2016,2016,1,Linea 1,459104
29/01/2016,2016,1,Linea 1,471548
31/01/2016,2016,1,Linea 1,158734
02/02/2016,2016,2,Linea 1,468313
03/02/2016,2016,2,Linea 1,473942
04/02/2016,2016,2,Linea 1,485817
06/02/2016,2016,2,Linea 1,281426
08/02/2016,2016,2,Linea 1,454860
09/02/2016,2016,2,Linea 1,468933
12/02/2016,2016,2,Linea 1,385538
13/02/2016,2016,2,Linea 1,214498
14/02/2016,2016,2,Linea 1,130951
16/02/2016,2016,2,Linea 1,430061
17/02/2016,2016,2,Linea 1,454207
20/02/2016,2016,2,Linea 1,293128
23/02/2016,2016,2,Linea 1,476594
24/02/2016,2016,2,Linea 1,475559
01/03/2016,2016,3,Linea 1,475341
08/03/2016,2016,3,Linea 1,475261
10/03/2016,2016,3,Linea 1,436489
11/03/2016,2016,3,Linea 1,492546
16/03/2016,2016,3,Linea 1,588326
17/03/2016,2016,3,Linea 1,615838
18/03/2016,2016,3,Linea 1,513111
19/03/2016,2016,3,Linea 1,283215
25/03/2016,2016,3,Linea 1,131066
01/04/2016,2016,4,Linea 1,487794
08/04/2016,2016,4,Linea 1,514888
13/04/2016,2016,4,Linea 1,497643
17/04/2016,2016,4,Linea 1,153980
22/04/2016,2016,4,Linea 1,503447
23/04/2016,2016,4,Linea 1,293359
25/04/2016,2016,4,Linea 1,481589
28/04/2016,2016,4,Linea 1,493483
01/05/2016,2016,5,Linea 1,156348
03/05/2016,2016,5,Linea 1,527785
04/05/2016,2016,5,Linea 1,523064
23/05/2016,2016,5,Linea 1,468235
27/05/2016,2016,5,Linea 1,501886
29/05/2016,2016,5,Linea 1,160580
31/05/2016,2016,5,Linea 1,485801
02/06/2016,2016,6,Linea 1,486833
